service_id,date,exception_type
2023_2024_1513136,20241010,1
2023_2024_1513136,20241011,1
2023_2024_1513136,20241014,1
2023_2024_1513136,20241015,1
2023_2024_1513136,20241016,1
2023_2024_1513136,20241017,1
2023_2024_1513136,20241018,1
2023_2024_1513136,20241021,1
2023_2024_1513136,20241022,1
2023_2024_1513136,20241023,1
2023_2024_1513136,20241024,1
2023_2024_1513136,20241025,1
2023_2024_1513136,20241028,1
2023_2024_1513136,20241029,1
2023_2024_1513136,20241030,1
2023_2024_1513136,20241031,1
2023_2024_1513136,20241104,1
2023_2024_1513136,20241105,1
2023_2024_1513136,20241106,1
2023_2024_1513136,20241107,1
2023_2024_1513136,20241108,1
2023_2024_1153199,20240831,1
2023_2024_1522563,20240902,1
2023_2024_1522563,20241007,1
2023_2024_1522563,20241008,1
2023_2024_1522563,20241009,1
2023_2024_1522563,20241010,1
2023_2024_1522563,20241011,1
2023_2024_1529881,20240907,1
2023_2024_1529881,20240908,1
2023_2024_1529881,20240914,1
2023_2024_1529881,20240915,1
2023_2024_1520891,20240902,1
2023_2024_1520891,20240903,1
2023_2024_1520891,20240904,1
2023_2024_1520891,20240905,1
2023_2024_1520891,20240906,1
2023_2024_1520891,20240909,1
2023_2024_1520891,20240910,1
2023_2024_1520891,20240911,1
2023_2024_1520891,20240912,1
2023_2024_1520891,20240913,1
2023_2024_1520829,20240926,1
2023_2024_1520829,20240927,1
2023_2024_1520829,20240930,1
2023_2024_1521346,20240902,1
2023_2024_1521346,20240903,1
2023_2024_1521346,20240904,1
2023_2024_1521346,20240905,1
2023_2024_1521346,20240906,1
2023_2024_1521346,20240909,1
2023_2024_1521346,20240910,1
2023_2024_1521346,20240911,1
2023_2024_1521346,20240912,1
2023_2024_1521346,20240913,1
2023_2024_1529941,20240901,1
2023_2024_1529941,20241005,1
2023_2024_1529941,20241006,1
2023_2024_1529941,20241012,1
2023_2024_1529941,20241013,1
2023_2024_1529941,20241101,1
2023_2024_1529941,20241102,1
2023_2024_1529941,20241103,1
2023_2024_1522140,20240906,1
2023_2024_1522140,20240909,1
2023_2024_1522140,20240910,1
2023_2024_1522140,20240911,1
2023_2024_1522140,20240912,1
2023_2024_1522140,20240913,1
2023_2024_1522140,20240916,1
2023_2024_1522140,20240917,1
2023_2024_1522140,20240918,1
2023_2024_1522140,20240919,1
2023_2024_1522140,20240920,1
2023_2024_1522140,20240923,1
2023_2024_1522140,20240924,1
2023_2024_1522140,20240925,1
2023_2024_1522140,20240926,1
2023_2024_1522140,20240927,1
2023_2024_1522140,20240930,1
2023_2024_1522140,20241001,1
2023_2024_1522140,20241002,1
2023_2024_945080,20240826,1
2023_2024_945080,20240827,1
2023_2024_945080,20240828,1
2023_2024_945080,20240829,1
2023_2024_945080,20240830,1
2023_2024_1522560,20241104,1
2023_2024_1529814,20240901,1
2023_2024_1529814,20241005,1
2023_2024_1529814,20241006,1
2023_2024_1529814,20241012,1
2023_2024_1529814,20241013,1
2023_2024_1521634,20241028,1
2023_2024_1521634,20241029,1
2023_2024_1521634,20241030,1
2023_2024_1521634,20241031,1
2023_2024_1521634,20241104,1
2023_2024_1521634,20241105,1
2023_2024_1521634,20241106,1
2023_2024_1521634,20241107,1
2023_2024_1521634,20241108,1
2023_2024_1521272,20241104,1
2023_2024_1521272,20241105,1
2023_2024_1521272,20241106,1
2023_2024_1521272,20241107,1
2023_2024_1521272,20241108,1
2023_2024_930104,20240826,1
2023_2024_930104,20240827,1
2023_2024_930104,20240828,1
2023_2024_930104,20240829,1
2023_2024_930104,20240830,1
2023_2024_1522297,20241010,1
2023_2024_1522297,20241011,1
2023_2024_1521258,20241014,1
2023_2024_1530346,20240902,1
2023_2024_1530346,20240903,1
2023_2024_1530346,20240904,1
2023_2024_1530346,20240905,1
2023_2024_1530346,20240906,1
2023_2024_1530346,20240909,1
2023_2024_1530346,20240910,1
2023_2024_1530346,20240911,1
2023_2024_1530346,20240912,1
2023_2024_1530346,20240913,1
2023_2024_1530346,20240916,1
2023_2024_1530346,20240917,1
2023_2024_1530346,20240918,1
2023_2024_1530346,20240919,1
2023_2024_1530346,20240920,1
2023_2024_1530346,20240923,1
2023_2024_1530346,20240924,1
2023_2024_1530346,20240925,1
2023_2024_1530346,20240926,1
2023_2024_1530346,20240927,1
2023_2024_1530346,20240930,1
2023_2024_1530346,20241001,1
2023_2024_1530346,20241002,1
2023_2024_1530346,20241003,1
2023_2024_1530346,20241007,1
2023_2024_1530346,20241008,1
2023_2024_1530346,20241009,1
2023_2024_1530346,20241010,1
2023_2024_1530346,20241014,1
2023_2024_1530346,20241015,1
2023_2024_1530346,20241016,1
2023_2024_1530346,20241017,1
2023_2024_1530346,20241021,1
2023_2024_1530346,20241022,1
2023_2024_1530346,20241023,1
2023_2024_1530346,20241024,1
2023_2024_1530346,20241028,1
2023_2024_1530346,20241029,1
2023_2024_1530346,20241030,1
2023_2024_1530346,20241104,1
2023_2024_1530346,20241105,1
2023_2024_1530346,20241106,1
2023_2024_1530346,20241107,1
2023_2024_1521287,20241028,1
2023_2024_1521287,20241029,1
2023_2024_1521287,20241030,1
2023_2024_1521287,20241031,1
2023_2024_1521287,20241104,1
2023_2024_1521287,20241105,1
2023_2024_1521287,20241107,1
2023_2024_1521287,20241108,1
2023_2024_1521023,20240903,1
2023_2024_1521023,20240904,1
2023_2024_1521023,20240905,1
2023_2024_1179407,20240828,1
2023_2024_1179407,20240829,1
2023_2024_1179407,20240830,1
2023_2024_1179407,20240831,1
2023_2024_1521231,20241008,1
2023_2024_1521231,20241009,1
2023_2024_1548366,20241019,1
2023_2024_1548366,20241026,1
2023_2024_1529267,20241013,1
2023_2024_930620,20240831,1
2023_2024_1521099,20241008,1
2023_2024_1521099,20241009,1
2023_2024_1520790,20241004,1
2023_2024_1520790,20241007,1
2023_2024_1520802,20240916,1
2023_2024_1520802,20240917,1
2023_2024_946143,20240826,1
2023_2024_946143,20240827,1
2023_2024_946143,20240828,1
2023_2024_946143,20240829,1
2023_2024_946143,20240830,1
2023_2024_1521148,20241028,1
2023_2024_1521148,20241029,1
2023_2024_1521148,20241030,1
2023_2024_1521148,20241031,1
2023_2024_1521148,20241104,1
2023_2024_1521148,20241105,1
2023_2024_1521148,20241107,1
2023_2024_1521148,20241108,1
2023_2024_1523007,20240907,1
2023_2024_1523007,20240908,1
2023_2024_1529136,20241005,1
2023_2024_1529136,20241006,1
2023_2024_1522356,20241104,1
2023_2024_1522356,20241105,1
2023_2024_1522356,20241106,1
2023_2024_1522356,20241107,1
2023_2024_1522356,20241108,1
2023_2024_1529942,20240907,1
2023_2024_1529942,20240908,1
2023_2024_1529942,20240914,1
2023_2024_1529942,20240915,1
2023_2024_1529942,20240921,1
2023_2024_1529942,20240922,1
2023_2024_1529942,20240928,1
2023_2024_1529942,20240929,1
2023_2024_1529042,20241027,1
2023_2024_1529042,20241101,1
2023_2024_1529042,20241102,1
2023_2024_1529042,20241103,1
2023_2024_1529042,20241109,1
2023_2024_945433,20240831,1
2023_2024_945752,20240831,1
2023_2024_1513163,20240917,1
2023_2024_1513163,20240918,1
2023_2024_1521446,20241014,1
2023_2024_1513037,20240902,1
2023_2024_1513037,20240903,1
2023_2024_1513037,20240904,1
2023_2024_1513037,20240905,1
2023_2024_1513037,20240906,1
2023_2024_1513037,20240909,1
2023_2024_1513037,20240910,1
2023_2024_1513037,20240911,1
2023_2024_1513037,20240912,1
2023_2024_1513037,20240913,1
2023_2024_1513037,20240916,1
2023_2024_1513037,20240917,1
2023_2024_1513037,20240918,1
2023_2024_1513037,20240919,1
2023_2024_1513037,20240920,1
2023_2024_1513037,20240923,1
2023_2024_1513037,20240924,1
2023_2024_1513037,20240925,1
2023_2024_1513037,20240926,1
2023_2024_1513037,20240927,1
2023_2024_1513037,20240930,1
2023_2024_1513037,20241001,1
2023_2024_1513037,20241002,1
2023_2024_1513037,20241003,1
2023_2024_1513037,20241004,1
2023_2024_1513037,20241007,1
2023_2024_1513037,20241008,1
2023_2024_1513037,20241009,1
2023_2024_1513037,20241010,1
2023_2024_1513037,20241011,1
2023_2024_1513037,20241014,1
2023_2024_1513037,20241015,1
2023_2024_1513037,20241016,1
2023_2024_1513037,20241017,1
2023_2024_1513037,20241018,1
2023_2024_1513037,20241021,1
2023_2024_1513037,20241022,1
2023_2024_1513037,20241023,1
2023_2024_1513037,20241024,1
2023_2024_1513037,20241025,1
2023_2024_1513037,20241028,1
2023_2024_1513037,20241029,1
2023_2024_1513037,20241030,1
2023_2024_1513037,20241031,1
2023_2024_1513037,20241104,1
2023_2024_1513037,20241105,1
2023_2024_1513037,20241106,1
2023_2024_1513037,20241107,1
2023_2024_1513037,20241108,1
2023_2024_1521566,20241014,1
2023_2024_1522245,20240902,1
2023_2024_1522245,20240903,1
2023_2024_1522245,20240904,1
2023_2024_1522245,20240905,1
2023_2024_1522245,20240906,1
2023_2024_1522245,20240909,1
2023_2024_1522245,20240910,1
2023_2024_1522245,20240911,1
2023_2024_1522245,20240912,1
2023_2024_1522245,20240913,1
2023_2024_1522245,20240916,1
2023_2024_1522245,20240917,1
2023_2024_1522245,20240918,1
2023_2024_1522245,20240919,1
2023_2024_1522245,20240920,1
2023_2024_1522245,20240923,1
2023_2024_1522245,20240924,1
2023_2024_1522245,20240925,1
2023_2024_1522245,20240926,1
2023_2024_1522245,20240927,1
2023_2024_1522245,20240930,1
2023_2024_1522245,20241001,1
2023_2024_1522245,20241002,1
2023_2024_1522245,20241003,1
2023_2024_930753,20240826,1
2023_2024_930753,20240827,1
2023_2024_930753,20240828,1
2023_2024_930753,20240829,1
2023_2024_930753,20240830,1
2023_2024_1522506,20240902,1
2023_2024_1522506,20240903,1
2023_2024_1522506,20240904,1
2023_2024_1522506,20240905,1
2023_2024_1522506,20240906,1
2023_2024_1522506,20240909,1
2023_2024_1522506,20240910,1
2023_2024_1522506,20240911,1
2023_2024_1522506,20240912,1
2023_2024_1522506,20240913,1
2023_2024_1522506,20240916,1
2023_2024_1522506,20240917,1
2023_2024_1522506,20240918,1
2023_2024_1522506,20240919,1
2023_2024_1522506,20240920,1
2023_2024_1522506,20240923,1
2023_2024_1522506,20240924,1
2023_2024_1522506,20240925,1
2023_2024_1522506,20240926,1
2023_2024_1522506,20240927,1
2023_2024_1522506,20240930,1
2023_2024_1522506,20241001,1
2023_2024_1522506,20241002,1
2023_2024_1522506,20241003,1
2023_2024_1522506,20241004,1
2023_2024_1522506,20241007,1
2023_2024_1522506,20241008,1
2023_2024_1522506,20241009,1
2023_2024_1522506,20241010,1
2023_2024_1522506,20241011,1
2023_2024_1522506,20241014,1
2023_2024_1522506,20241015,1
2023_2024_1522506,20241016,1
2023_2024_1522506,20241017,1
2023_2024_1522506,20241018,1
2023_2024_1522506,20241021,1
2023_2024_1522506,20241022,1
2023_2024_1522506,20241023,1
2023_2024_1522506,20241024,1
2023_2024_1522506,20241025,1
2023_2024_1522506,20241028,1
2023_2024_1522506,20241029,1
2023_2024_1522506,20241030,1
2023_2024_1522506,20241031,1
2023_2024_1522506,20241104,1
2023_2024_1522506,20241105,1
2023_2024_1522506,20241106,1
2023_2024_1522506,20241107,1
2023_2024_1522506,20241108,1
2023_2024_1522263,20241014,1
2023_2024_1522263,20241015,1
2023_2024_1522263,20241016,1
2023_2024_1522263,20241017,1
2023_2024_1522263,20241018,1
2023_2024_1522263,20241021,1
2023_2024_1522263,20241022,1
2023_2024_1522263,20241023,1
2023_2024_1522263,20241024,1
2023_2024_1522263,20241025,1
2023_2024_1522263,20241028,1
2023_2024_1522263,20241029,1
2023_2024_1522263,20241030,1
2023_2024_1522263,20241031,1
2023_2024_1522263,20241104,1
2023_2024_1522263,20241105,1
2023_2024_1522263,20241106,1
2023_2024_1522263,20241107,1
2023_2024_1522263,20241108,1
2023_2024_1529359,20240901,1
2023_2024_1529359,20240907,1
2023_2024_1529359,20240908,1
2023_2024_1529359,20240914,1
2023_2024_1529359,20240915,1
2023_2024_1529359,20240921,1
2023_2024_1529359,20240922,1
2023_2024_1529359,20240928,1
2023_2024_1529359,20240929,1
2023_2024_1529359,20241005,1
2023_2024_1529359,20241006,1
2023_2024_1529359,20241012,1
2023_2024_1529359,20241013,1
2023_2024_1529359,20241019,1
2023_2024_1529359,20241020,1
2023_2024_1529359,20241026,1
2023_2024_1529359,20241027,1
2023_2024_1529359,20241101,1
2023_2024_1529359,20241102,1
2023_2024_1529359,20241103,1
2023_2024_1529359,20241109,1
2023_2024_1512993,20240902,1
2023_2024_1512993,20240903,1
2023_2024_1512993,20240904,1
2023_2024_1512993,20240905,1
2023_2024_1512993,20240906,1
2023_2024_1512993,20240909,1
2023_2024_1512993,20240910,1
2023_2024_1512993,20240911,1
2023_2024_1512993,20240912,1
2023_2024_1512993,20240913,1
2023_2024_1512993,20240916,1
2023_2024_1512993,20240917,1
2023_2024_1512993,20240918,1
2023_2024_1512993,20240919,1
2023_2024_1512993,20240920,1
2023_2024_1512993,20240923,1
2023_2024_1512993,20240924,1
2023_2024_1512993,20240925,1
2023_2024_1512993,20240926,1
2023_2024_1512993,20240927,1
2023_2024_1512993,20240930,1
2023_2024_1512993,20241001,1
2023_2024_1512993,20241002,1
2023_2024_1512993,20241003,1
2023_2024_1512993,20241004,1
2023_2024_1512993,20241007,1
2023_2024_1512993,20241008,1
2023_2024_1512993,20241009,1
2023_2024_1512993,20241010,1
2023_2024_1512993,20241011,1
2023_2024_1512993,20241014,1
2023_2024_1512993,20241015,1
2023_2024_1512993,20241016,1
2023_2024_1512993,20241017,1
2023_2024_1512993,20241018,1
2023_2024_1512993,20241021,1
2023_2024_1512993,20241022,1
2023_2024_1512993,20241023,1
2023_2024_1512993,20241024,1
2023_2024_1512993,20241025,1
2023_2024_1512993,20241028,1
2023_2024_1512993,20241029,1
2023_2024_1512993,20241030,1
2023_2024_1512993,20241031,1
2023_2024_1512993,20241104,1
2023_2024_1512993,20241105,1
2023_2024_1512993,20241106,1
2023_2024_1512993,20241107,1
2023_2024_1512993,20241108,1
2023_2024_1520795,20241010,1
2023_2024_1520795,20241011,1
2023_2024_1529332,20240901,1
2023_2024_930311,20240831,1
2023_2024_1513039,20240902,1
2023_2024_1513039,20240903,1
2023_2024_1513039,20240904,1
2023_2024_1513039,20240905,1
2023_2024_1513039,20240906,1
2023_2024_1513039,20240909,1
2023_2024_1513039,20240910,1
2023_2024_1513039,20240911,1
2023_2024_1513039,20240912,1
2023_2024_1513039,20240913,1
2023_2024_1513039,20240916,1
2023_2024_1513039,20240917,1
2023_2024_1513039,20240918,1
2023_2024_1513039,20240919,1
2023_2024_1513039,20240920,1
2023_2024_1513039,20240923,1
2023_2024_1513039,20240924,1
2023_2024_1513039,20240925,1
2023_2024_1513039,20240926,1
2023_2024_1513039,20240927,1
2023_2024_1513039,20240930,1
2023_2024_1513039,20241001,1
2023_2024_1513039,20241002,1
2023_2024_1513039,20241003,1
2023_2024_1513039,20241004,1
2023_2024_1513039,20241007,1
2023_2024_1513039,20241008,1
2023_2024_1513039,20241009,1
2023_2024_1513039,20241010,1
2023_2024_1513039,20241011,1
2023_2024_1513039,20241014,1
2023_2024_1513039,20241015,1
2023_2024_1513039,20241016,1
2023_2024_1513039,20241017,1
2023_2024_1513039,20241018,1
2023_2024_1513039,20241021,1
2023_2024_1513039,20241022,1
2023_2024_1513039,20241023,1
2023_2024_1513039,20241024,1
2023_2024_1513039,20241025,1
2023_2024_1513039,20241028,1
2023_2024_1513039,20241029,1
2023_2024_1513039,20241030,1
2023_2024_1513039,20241031,1
2023_2024_1513039,20241104,1
2023_2024_1513039,20241105,1
2023_2024_1513039,20241106,1
2023_2024_1513039,20241107,1
2023_2024_1513039,20241108,1
2023_2024_1522918,20240902,1
2023_2024_1522918,20240903,1
2023_2024_1522918,20240904,1
2023_2024_1522918,20240905,1
2023_2024_1522918,20240906,1
2023_2024_1522918,20240909,1
2023_2024_1522918,20240910,1
2023_2024_1522918,20240911,1
2023_2024_1522918,20240912,1
2023_2024_1522918,20240913,1
2023_2024_1521388,20241014,1
2023_2024_1521356,20241010,1
2023_2024_1521356,20241011,1
2023_2024_1522765,20241004,1
2023_2024_1522765,20241007,1
2023_2024_1522765,20241008,1
2023_2024_1522765,20241009,1
2023_2024_1522765,20241010,1
2023_2024_1522765,20241011,1
2023_2024_1522760,20241104,1
2023_2024_1522760,20241105,1
2023_2024_1522760,20241106,1
2023_2024_1522760,20241107,1
2023_2024_1522760,20241108,1
2023_2024_1513263,20241004,1
2023_2024_1522709,20241105,1
2023_2024_1522709,20241106,1
2023_2024_1522709,20241107,1
2023_2024_1522709,20241108,1
2023_2024_1513543,20241005,1
2023_2024_1512960,20240902,1
2023_2024_1512960,20240903,1
2023_2024_1521427,20240926,1
2023_2024_1521427,20240927,1
2023_2024_1521427,20240930,1
2023_2024_1530400,20241012,1
2023_2024_1530400,20241013,1
2023_2024_1513456,20240901,1
2023_2024_1513456,20240907,1
2023_2024_1513456,20240908,1
2023_2024_1513456,20240914,1
2023_2024_1513456,20240915,1
2023_2024_1513456,20240921,1
2023_2024_1513456,20240922,1
2023_2024_1513456,20240928,1
2023_2024_1513456,20240929,1
2023_2024_1513456,20241005,1
2023_2024_1513456,20241006,1
2023_2024_1513456,20241012,1
2023_2024_1513456,20241013,1
2023_2024_1513456,20241019,1
2023_2024_1513456,20241020,1
2023_2024_1513456,20241026,1
2023_2024_1513456,20241027,1
2023_2024_1513456,20241101,1
2023_2024_1513456,20241102,1
2023_2024_1513456,20241103,1
2023_2024_1513456,20241109,1
2023_2024_931013,20240828,1
2023_2024_931013,20240829,1
2023_2024_931013,20240830,1
2023_2024_1520814,20241004,1
2023_2024_1520814,20241007,1
2023_2024_1520814,20241015,1
2023_2024_1520814,20241016,1
2023_2024_1520814,20241017,1
2023_2024_1520814,20241018,1
2023_2024_1520814,20241021,1
2023_2024_1520814,20241022,1
2023_2024_1520814,20241023,1
2023_2024_1520814,20241024,1
2023_2024_1520814,20241025,1
2023_2024_1520814,20241028,1
2023_2024_1520814,20241029,1
2023_2024_1520814,20241030,1
2023_2024_1520814,20241031,1
2023_2024_1520814,20241104,1
2023_2024_1520814,20241105,1
2023_2024_1520814,20241106,1
2023_2024_1520814,20241107,1
2023_2024_1520814,20241108,1
2023_2024_930674,20240831,1
2023_2024_1541401,20241109,1
2023_2024_1522544,20241105,1
2023_2024_1522544,20241106,1
2023_2024_1522544,20241107,1
2023_2024_1522544,20241108,1
2023_2024_1512977,20240912,1
2023_2024_1512977,20241004,1
2023_2024_941461,20240831,1
2023_2024_1522279,20241010,1
2023_2024_1522279,20241011,1
2023_2024_1521257,20241008,1
2023_2024_1521257,20241009,1
2023_2024_1522661,20241008,1
2023_2024_1522661,20241009,1
2023_2024_1520875,20241028,1
2023_2024_1520875,20241029,1
2023_2024_1520875,20241030,1
2023_2024_1520875,20241031,1
2023_2024_1520875,20241104,1
2023_2024_1520875,20241105,1
2023_2024_1520875,20241106,1
2023_2024_1520875,20241107,1
2023_2024_1520875,20241108,1
2023_2024_941476,20240831,1
2023_2024_1529339,20241005,1
2023_2024_1529339,20241006,1
2023_2024_1530118,20241019,1
2023_2024_1530118,20241020,1
2023_2024_1530118,20241026,1
2023_2024_1530118,20241027,1
2023_2024_1521276,20240902,1
2023_2024_946905,20240826,1
2023_2024_946905,20240828,1
2023_2024_946905,20240829,1
2023_2024_946905,20240830,1
2023_2024_1529974,20240901,1
2023_2024_1529974,20241005,1
2023_2024_1529974,20241006,1
2023_2024_1529974,20241012,1
2023_2024_1529974,20241013,1
2023_2024_1529974,20241101,1
2023_2024_1529974,20241102,1
2023_2024_1529974,20241103,1
2023_2024_941493,20240831,1
2023_2024_1520860,20241028,1
2023_2024_1520860,20241029,1
2023_2024_1520860,20241030,1
2023_2024_1520860,20241031,1
2023_2024_1520860,20241104,1
2023_2024_1520860,20241105,1
2023_2024_1520860,20241106,1
2023_2024_1520860,20241107,1
2023_2024_1520860,20241108,1
2023_2024_1529651,20241019,1
2023_2024_1529651,20241020,1
2023_2024_1529651,20241026,1
2023_2024_1529651,20241027,1
2023_2024_1529651,20241101,1
2023_2024_1529651,20241102,1
2023_2024_1529651,20241103,1
2023_2024_1529651,20241109,1
2023_2024_1520973,20241004,1
2023_2024_1520973,20241007,1
2023_2024_1541402,20241109,1
2023_2024_941466,20240831,1
2023_2024_1542307,20241028,1
2023_2024_1513459,20240901,1
2023_2024_1513459,20240907,1
2023_2024_1513459,20240908,1
2023_2024_1513459,20240914,1
2023_2024_1513459,20240915,1
2023_2024_1513459,20240921,1
2023_2024_1513459,20240922,1
2023_2024_1513459,20240928,1
2023_2024_1513459,20240929,1
2023_2024_1513459,20241005,1
2023_2024_1513459,20241006,1
2023_2024_1513459,20241012,1
2023_2024_1513459,20241013,1
2023_2024_1513459,20241019,1
2023_2024_1513459,20241020,1
2023_2024_1513459,20241026,1
2023_2024_1513459,20241027,1
2023_2024_1513459,20241101,1
2023_2024_1513459,20241102,1
2023_2024_1513459,20241103,1
2023_2024_1513459,20241109,1
2023_2024_1512923,20240902,1
2023_2024_1512923,20240903,1
2023_2024_1548180,20240907,1
2023_2024_1521223,20240902,1
2023_2024_1521223,20240903,1
2023_2024_1521223,20240904,1
2023_2024_1521223,20240905,1
2023_2024_1521223,20240906,1
2023_2024_1521223,20240909,1
2023_2024_1521223,20240910,1
2023_2024_1521223,20240911,1
2023_2024_1521223,20240912,1
2023_2024_1521223,20240913,1
2023_2024_1530389,20240906,1
